Crash_Location_ID,Street_No,Street_Direction,Beat_Of_Occurrence,Latitude,Longitude,Location
1611,8620,E,1907,41.91621322433311,-87.55150968174128,POINT (-87.8297 41.7919)
1612,1896,E,1189,41.97212519509731,-87.61001895705131,POINT (-87.8330 41.6529)
1613,6091,S,1914,41.72387078265888,-87.80317259162683,POINT (-87.6157 41.9520)
1614,8509,W,1155,41.700210254132166,-87.59685979693099,POINT (-87.7574 41.8474)
1615,6083,N,1567,41.663637934779764,-87.7683069327461,POINT (-87.8011 41.7685)
1616,635,N,1694,41.95262711025254,-87.80275529877488,POINT (-87.8650 41.7353)
1617,1926,W,1722,41.75832513715918,-87.62715654944417,POINT (-87.6186 41.8656)
1618,2057,W,1888,41.792644819248714,-87.90654535039943,POINT (-87.6097 41.7191)
1619,6918,S,1471,41.831045072811655,-87.91960365621581,POINT (-87.7020 41.7631)
1620,3145,W,1075,41.958992228999634,-87.7518594471839,POINT (-87.5379 41.8819)
1621,9632,N,1277,41.88731662419337,-87.75283170365469,POINT (-87.8064 41.9750)
1622,553,N,1940,41.87372455934597,-87.56382945571319,POINT (-87.8478 41.8425)
1623,8908,N,1645,41.706755397983244,-87.88701569955911,POINT (-87.6555 41.9285)
1624,5384,N,1343,41.835012158849736,-87.88822075046998,POINT (-87.6215 41.9300)
1625,3912,N,1425,41.911844786527894,-87.87806990780054,POINT (-87.8455 41.8925)
1626,9906,S,1571,42.00983913555159,-87.92751077025626,POINT (-87.9078 41.7334)
1627,3390,N,1511,41.71653439750107,-87.90987267011774,POINT (-87.5996 41.9694)
1628,9300,S,1857,41.64362647416554,-87.6628546559318,POINT (-87.5299 41.8058)
1629,8443,N,1182,41.66861454476742,-87.75873458177064,POINT (-87.6692 41.6568)
1630,2431,E,1458,41.782823936769155,-87.61928671182304,POINT (-87.8233 41.7330)
1631,459,E,1918,41.95180696614348,-87.52310895819569,POINT (-87.5214 41.9309)
1632,208,E,1851,41.642713991071936,-87.66320543393842,POINT (-87.5648 41.6663)
1633,900,E,1833,41.813557625296625,-87.91880866033955,POINT (-87.7244 41.6960)
1634,22,S,1064,41.76510763382973,-87.89608359680318,POINT (-87.5934 41.9038)
1635,8602,S,1839,41.6599430498379,-87.56997828437783,POINT (-87.5974 41.9792)
1636,895,W,1260,41.8110897889356,-87.71845170328552,POINT (-87.5474 41.8808)
1637,515,N,1193,41.736804508787955,-87.59356839305379,POINT (-87.5868 41.7245)
1638,7295,E,1655,41.773716237051865,-87.58022281878553,POINT (-87.6697 41.6603)
1639,4905,S,1616,41.90813381581803,-87.5503766925702,POINT (-87.6841 41.8737)
1640,7868,N,1972,41.838189373886166,-87.54107173369572,POINT (-87.7437 41.6580)
1641,4110,N,1406,41.68736602301727,-87.70697316546861,POINT (-87.6769 41.8728)
1642,7180,S,1726,42.005337525360986,-87.79677152765247,POINT (-87.6060 41.7257)
1643,1561,E,1754,41.8816460909697,-87.53601675277383,POINT (-87.5330 41.9838)
1644,1267,W,1943,41.931030001751765,-87.71008930947949,POINT (-87.7437 41.8205)
1645,3639,N,1721,41.67010099700318,-87.91301385635906,POINT (-87.6991 41.7251)
1646,8942,W,1093,41.65788218419481,-87.67003384897485,POINT (-87.7532 41.9642)
1647,3428,E,1430,41.64739025913987,-87.69317240483409,POINT (-87.6592 41.7365)
1648,4781,E,1654,41.71174173055391,-87.56376699338422,POINT (-87.6754 41.7565)
1649,1928,W,1434,41.79747519113303,-87.66566138055371,POINT (-87.9325 41.9570)
1650,2357,E,1404,41.995613930693075,-87.79339798172614,POINT (-87.7127 41.7573)
1651,4791,N,1434,41.813682670521,-87.53418519520355,POINT (-87.9028 41.7959)
1652,307,W,1112,41.750296940041565,-87.60331981588755,POINT (-87.9289 41.7721)
1653,7980,E,1929,41.85353539633748,-87.67522460027983,POINT (-87.6077 41.6842)
1654,3666,W,1375,41.68253513969122,-87.81697141457069,POINT (-87.8314 41.6548)
1655,7058,N,1059,41.871612238581896,-87.78311307554799,POINT (-87.7969 41.9153)
1656,662,E,1043,41.856004142645595,-87.65861263187941,POINT (-87.9131 41.8852)
1657,4645,N,1207,41.94095735269417,-87.9097680562454,POINT (-87.8646 41.7473)
1658,8504,E,1780,42.01494129241447,-87.83219415150688,POINT (-87.6184 41.7523)
1659,2921,S,1296,41.735331919252125,-87.64016160797343,POINT (-87.7327 41.9991)
1660,9275,E,1118,41.83366945130543,-87.73839222586525,POINT (-87.5701 42.0153)
1661,8947,W,1532,41.98536885440122,-87.77099470277794,POINT (-87.7732 41.8199)
1662,6237,E,1222,41.93837215608068,-87.87638779859182,POINT (-87.8271 41.9449)
1663,6079,N,1166,41.82521439517831,-87.75442340551935,POINT (-87.7940 41.9199)
1664,353,N,1643,41.99924122685362,-87.6163093722807,POINT (-87.6406 41.7530)
1665,9095,E,1156,41.661749943536385,-87.8291146046498,POINT (-87.7069 41.6623)
1666,7006,W,1184,41.99377947549078,-87.93773261228286,POINT (-87.5602 41.6942)
1667,159,S,1090,41.65919280910547,-87.65922794151659,POINT (-87.6871 41.9586)
1668,957,W,1094,41.847975802763585,-87.53149682613832,POINT (-87.7329 41.9179)
1669,2072,S,1013,41.978367560240414,-87.68513284329279,POINT (-87.6100 41.8924)
1670,8596,N,1973,41.7398339585533,-87.88963281925061,POINT (-87.5420 41.6896)
1671,9580,W,1834,41.81945442959916,-87.80529210121523,POINT (-87.7905 41.8832)
1672,3454,S,1805,41.76324497407205,-87.5755905218175,POINT (-87.8351 41.9334)
1673,6676,E,1945,42.00181468848902,-87.84232140881213,POINT (-87.6812 41.9670)
1674,956,N,1742,41.95298532600618,-87.684767720531,POINT (-87.7305 41.6450)
1675,6296,E,1834,41.90942057430403,-87.77087809253332,POINT (-87.5245 41.9001)
1676,1713,N,1804,41.863298254913744,-87.85270563700375,POINT (-87.7458 41.6473)
1677,4704,W,1438,41.95182487994318,-87.59836910470283,POINT (-87.9088 41.9086)
1678,6564,W,1538,41.78906147577895,-87.62801086388441,POINT (-87.5295 41.8815)
1679,9466,N,1587,41.810069704940304,-87.6621317522971,POINT (-87.5857 41.6964)
1680,5632,N,1968,41.91740065401073,-87.84073863208712,POINT (-87.8651 41.9311)
1681,9634,N,1876,41.775946810051614,-87.89890005885908,POINT (-87.5601 41.6660)
1682,9990,W,1936,41.66428235797838,-87.69801308147309,POINT (-87.7969 41.9540)
1683,1395,S,1811,41.66824715137671,-87.70745530991343,POINT (-87.7816 41.7395)
1684,9462,E,1150,41.68383786449617,-87.86087829607935,POINT (-87.5593 41.9018)
1685,4733,E,1660,41.970478902870596,-87.91637638838762,POINT (-87.7174 41.9910)
1686,3715,W,1008,41.81944604178736,-87.90610244923852,POINT (-87.8821 41.7691)
1687,530,E,1029,41.910895300351,-87.52303618566465,POINT (-87.7850 41.8311)
1688,2959,N,1296,41.789305547529864,-87.61089476420798,POINT (-87.6367 41.8160)
1689,7905,S,1986,41.738310160017946,-87.55276526009462,POINT (-87.8668 41.6999)
1690,3592,E,1926,41.77193302367364,-87.85807701666073,POINT (-87.6921 41.8643)
1691,6896,S,1721,41.94178929122053,-87.53656121474415,POINT (-87.6480 41.9223)
1692,9132,N,1640,41.87758212751195,-87.88008517238127,POINT (-87.7956 41.9884)
1693,526,E,1340,41.996303116384006,-87.72618563200209,POINT (-87.6486 41.9633)
1694,6478,W,1628,41.8982878158592,-87.59152781254483,POINT (-87.5686 41.8338)
1695,2,S,1439,41.85666902006679,-87.79308259110513,POINT (-87.7417 41.9132)
1696,375,N,1144,41.87187448341462,-87.7615720160657,POINT (-87.7792 41.9443)
1697,4649,S,1942,41.998101146998,-87.88616225367437,POINT (-87.8345 41.8275)
1698,2366,E,1830,41.93951635334935,-87.88837281040043,POINT (-87.6862 41.6839)
1699,1526,E,1747,41.64913567019925,-87.67978134559296,POINT (-87.5705 41.8064)
1700,1647,W,1519,41.842973084531565,-87.65627640517957,POINT (-87.8036 41.9601)
1701,14,N,1976,41.9015685963877,-87.61352034408547,POINT (-87.7736 41.8667)
1702,4600,N,1045,41.924505421806884,-87.70619353787366,POINT (-87.7692 41.9153)
1703,2279,W,1955,41.7209940053393,-87.66878109725025,POINT (-87.7045 41.7104)
1704,3156,W,1239,41.96952739469152,-87.93432274588612,POINT (-87.8441 42.0064)
1705,8322,N,1952,42.00322039592657,-87.87188829460239,POINT (-87.5947 41.7936)
1706,3815,S,1944,41.72995181622105,-87.5263357982729,POINT (-87.8158 41.8884)
1707,3217,S,1155,41.975393873856554,-87.90808272734735,POINT (-87.6437 41.6472)
1708,8220,W,1181,41.67685192975612,-87.65490894665069,POINT (-87.7244 41.6884)
1709,2114,S,1215,41.661168597723794,-87.86604529412668,POINT (-87.6939 41.9372)
1710,9445,N,1088,41.689105044039046,-87.6389781939776,POINT (-87.8646 42.0078)
1711,4357,E,1256,41.66194161019747,-87.64348403075596,POINT (-87.6313 41.7616)
1712,5544,E,1511,41.961104650119196,-87.841636394889,POINT (-87.8608 41.6541)
1713,4556,S,1073,41.66243905489414,-87.82675355232793,POINT (-87.8923 41.7771)
1714,7063,W,1931,41.74323239271819,-87.66499630028711,POINT (-87.7104 41.6466)
1715,3375,W,1179,41.679427410543624,-87.77616386371231,POINT (-87.6421 41.7131)
1716,6431,W,1212,41.75226037379923,-87.85828985272603,POINT (-87.9190 41.9259)
1717,3467,W,1805,41.67441259768835,-87.63269456850925,POINT (-87.9109 41.9961)
1718,3082,W,1234,41.893841235282345,-87.87525803977874,POINT (-87.6029 41.6732)
1719,630,S,1465,41.69066419021018,-87.58062966105912,POINT (-87.6002 41.8520)
1720,270,E,1751,41.96370145181878,-87.72383879989823,POINT (-87.8370 41.7365)
1721,5725,E,1223,41.95053259927612,-87.89560574637069,POINT (-87.6816 41.6928)
1722,5898,S,1631,41.64519144047883,-87.64848961991699,POINT (-87.7539 41.7232)
1723,3433,W,1825,41.98037601509574,-87.72195152337869,POINT (-87.6743 41.8595)
1724,9473,S,1264,41.65099884036248,-87.81481581984617,POINT (-87.5776 41.6648)
1725,6277,E,1207,41.731065398283874,-87.76253346030597,POINT (-87.9065 41.8050)
1726,5896,N,1607,41.65230787235488,-87.81469814769325,POINT (-87.6132 41.6914)
1727,7116,S,1885,41.76762052507494,-87.82952914898803,POINT (-87.7329 41.7436)
1728,6657,W,1734,41.83526927977105,-87.87128446324564,POINT (-87.7031 41.7125)
1729,576,E,1366,41.942725050225754,-87.78763780408225,POINT (-87.6653 41.9755)
1730,7030,E,1276,41.76843298917854,-87.83458537334725,POINT (-87.5525 41.9090)
1731,6100,E,1380,41.90808620937579,-87.65295751543735,POINT (-87.9162 41.9700)
1732,9500,E,1743,41.711251693705215,-87.6527717687114,POINT (-87.9276 41.7857)
1733,3193,W,1309,41.92522741356277,-87.72922709812663,POINT (-87.8651 41.7591)
1734,3179,N,1631,41.72967871024551,-87.61326329846246,POINT (-87.5257 41.7846)
1735,6053,E,1268,41.694547007258635,-87.58663731801745,POINT (-87.6397 41.6470)
1736,2735,S,1945,41.71045536314214,-87.6964980878776,POINT (-87.6819 41.9154)
1737,6117,N,1785,41.709183988975106,-87.68004723163935,POINT (-87.9202 41.7729)
1738,3569,E,1064,41.83488789416326,-87.82118791788973,POINT (-87.5708 41.7591)
1739,9848,N,1810,41.9610230808515,-87.56415493570368,POINT (-87.5986 41.8673)
1740,9772,S,1350,41.67024992925715,-87.92983346134254,POINT (-87.6608 41.8058)
1741,2204,E,1925,41.908643401027504,-87.793586962834,POINT (-87.7976 42.0127)
1742,1391,S,1915,41.88865165466809,-87.63684382294906,POINT (-87.9104 41.7754)
1743,1743,W,1494,41.97155758169516,-87.90636240593811,POINT (-87.6964 41.8733)
1744,1926,E,1523,41.73277607299263,-87.86306879848011,POINT (-87.6377 41.7584)
1745,620,E,1098,41.81104174630031,-87.6924999942976,POINT (-87.9004 42.0164)
1746,1275,E,1946,41.99181440228854,-87.7048026579853,POINT (-87.6738 41.8091)
1747,957,E,1071,41.890797511051424,-87.629650115625,POINT (-87.8197 41.8810)
1748,1940,W,1364,41.78773199688741,-87.59870269158296,POINT (-87.6190 41.6882)
1749,3954,E,1570,41.689936705485,-87.8859965770251,POINT (-87.7134 41.9185)
1750,969,N,1802,41.739744303002226,-87.9322799842944,POINT (-87.8858 41.7423)
1751,9509,E,1763,41.86086188144597,-87.65035182174326,POINT (-87.7189 41.8105)
1752,9236,W,1276,41.912903820073,-87.81341544577812,POINT (-87.7738 41.9756)
1753,282,E,1050,41.68728031700372,-87.67708675615445,POINT (-87.8643 42.0088)
1754,6263,N,1358,41.86784695881674,-87.87677127301386,POINT (-87.5866 41.8013)
1755,1059,W,1728,41.849133485958724,-87.7430031804003,POINT (-87.9354 41.9572)
1756,4294,W,1906,41.83530306974247,-87.72814160665335,POINT (-87.8089 41.6603)
1757,5179,N,1928,41.90224678471917,-87.69426731712325,POINT (-87.9347 41.9621)
1758,6981,N,1564,41.95823084613172,-87.72446859314115,POINT (-87.8997 41.8792)
1759,9201,N,1783,41.76273607960721,-87.73180987650393,POINT (-87.8152 41.8257)
1760,1230,N,1485,41.97782463224217,-87.80025165532678,POINT (-87.9172 41.9782)
1761,9228,N,1084,41.701040772795054,-87.9101043007464,POINT (-87.6894 41.9612)
1762,4586,W,1899,41.70574907050544,-87.90240151734533,POINT (-87.9035 41.7528)
1763,8468,W,1805,41.741373384177095,-87.75781312474899,POINT (-87.6453 41.9408)
1764,2741,E,1638,41.68542173042789,-87.79056688631518,POINT (-87.9179 41.6778)
1765,2290,E,1808,41.7275213053795,-87.72322338203671,POINT (-87.9151 41.9527)
1766,1240,S,1584,41.68043646990308,-87.81196796891237,POINT (-87.8118 41.8967)
1767,5371,E,1296,41.95226591845445,-87.65107776158877,POINT (-87.5634 41.6734)
1768,126,E,1236,41.692808216916916,-87.577138974756,POINT (-87.6706 41.8996)
1769,7474,N,1056,41.92397307187275,-87.81447746070951,POINT (-87.6165 41.8606)
1770,9401,N,1919,41.658207269807065,-87.8589467166656,POINT (-87.8805 41.8659)
1771,5343,E,1360,42.00043772445529,-87.89120415881328,POINT (-87.5897 41.7505)
1772,7352,S,1907,41.91024083326055,-87.68117330296026,POINT (-87.9366 41.7413)
1773,6639,N,1110,41.642582688462724,-87.75358048372095,POINT (-87.8505 41.9298)
1774,6571,E,1192,41.93026547007609,-87.86103339877755,POINT (-87.6812 41.7376)
1775,3250,E,1904,41.83535112989115,-87.66568257201742,POINT (-87.7824 41.8096)
1776,9111,W,1093,41.936158764727345,-87.87763706313778,POINT (-87.5266 41.9040)
1777,7596,S,1862,41.83854878737843,-87.70719370354385,POINT (-87.9273 41.6703)
1778,6295,W,1568,41.883589445901436,-87.71859767971739,POINT (-87.5206 41.8659)
1779,6528,S,1060,41.93880602905012,-87.63162432350184,POINT (-87.6781 41.8640)
1780,5758,N,1650,41.793941060743386,-87.91685395122492,POINT (-87.7053 41.9000)
1781,1970,S,1039,41.641029096931774,-87.56709336862244,POINT (-87.9150 41.7806)
1782,892,E,1540,41.96297966845918,-87.64474347501833,POINT (-87.8252 41.8106)
1783,4471,E,1049,41.78473833779737,-87.84922708069352,POINT (-87.5516 41.7654)
1784,7176,S,1420,41.828496235886305,-87.86296975358391,POINT (-87.7912 41.9471)
1785,9557,S,1637,41.64295132401851,-87.75870271005961,POINT (-87.6621 41.6896)
1786,8321,S,1013,41.82699496393304,-87.59662256159126,POINT (-87.5202 42.0059)
1787,9207,W,1992,42.01486521259726,-87.58596100288158,POINT (-87.8295 41.8812)
1788,9992,S,1036,41.74574171111114,-87.72140844130145,POINT (-87.6980 41.9770)
1789,6813,N,1101,41.790258942692105,-87.57845943767157,POINT (-87.6475 41.8020)
1790,7520,W,1794,41.9011321986581,-87.93771364213949,POINT (-87.8709 41.7663)
1791,4613,W,1086,41.949621593658996,-87.92522665475673,POINT (-87.8776 41.9823)
1792,9711,S,1516,41.79860881712232,-87.55703493067256,POINT (-87.7484 41.6776)
1793,1199,N,1223,41.757674170752495,-87.61436058944791,POINT (-87.7780 41.6845)
1794,5239,W,1338,41.99637380399433,-87.75070345553483,POINT (-87.6400 41.7538)
1795,6090,E,1960,41.89731508733524,-87.62348374477924,POINT (-87.9108 42.0047)
1796,6258,W,1166,41.685228095707394,-87.53863142607617,POINT (-87.5317 41.8806)
1797,7706,S,1383,41.666192593691164,-87.61572239996985,POINT (-87.9340 41.8506)
1798,3720,N,1856,41.823748943300345,-87.5862040397963,POINT (-87.6874 41.9080)
1799,303,S,1895,41.72363422509797,-87.62054523581617,POINT (-87.7037 41.7986)
1800,987,E,1376,41.736514206282976,-87.8693513411779,POINT (-87.8834 41.9281)
1801,4441,E,1471,41.973523027954585,-87.58989887394878,POINT (-87.8766 41.7894)
1802,4910,E,1790,41.6740350892402,-87.85805429558982,POINT (-87.6071 41.9540)
1803,3073,S,1642,41.911838363786984,-87.56510324222145,POINT (-87.5672 41.7416)
1804,3125,W,1031,41.74303405628463,-87.74736704280595,POINT (-87.8211 41.7455)
1805,9520,S,1375,41.92892472413357,-87.65566976402937,POINT (-87.7561 41.8385)
1806,8126,N,1011,41.91451632609615,-87.73115884389013,POINT (-87.7909 41.8037)
1807,3292,W,1988,41.64280892254883,-87.90052380964502,POINT (-87.9095 41.8863)
1808,4034,E,1302,41.83347145691021,-87.81789663079932,POINT (-87.6573 41.7784)
1809,5106,S,1096,41.69294140330366,-87.52683262132125,POINT (-87.5934 41.7276)
1810,704,E,1190,41.9691662716199,-87.53649980429867,POINT (-87.8120 41.8185)
1811,8134,E,1453,41.971202635487714,-87.80539550298467,POINT (-87.5241 41.8532)
1812,575,N,1192,41.79897140684763,-87.521555342217,POINT (-87.9081 41.6942)
1813,5705,W,1486,41.80887033501141,-87.58486849789129,POINT (-87.6620 41.8516)
1814,7849,N,1266,41.755247516973725,-87.68339701023845,POINT (-87.7517 41.7613)
1815,5209,N,1424,41.91231039360481,-87.92314765949037,POINT (-87.7524 41.7891)
1816,6925,N,1128,41.776291317950054,-87.56139233159388,POINT (-87.7478 41.7461)
1817,3829,E,1238,41.7417611403186,-87.70587970270898,POINT (-87.8314 41.9939)
1818,3231,N,1920,41.80424780261171,-87.57524001649483,POINT (-87.6395 41.8997)
1819,489,N,1355,41.674765256987236,-87.58953976963959,POINT (-87.6369 41.7397)
1820,7115,W,1940,41.9237092177648,-87.59013738961553,POINT (-87.8214 41.8851)
1821,9540,W,1112,41.64478663248328,-87.64676697849974,POINT (-87.5892 41.9625)
1822,3174,N,1828,41.884904323377825,-87.81760564175606,POINT (-87.8069 41.7926)
1823,1668,W,1446,41.70948852016685,-87.7988126917473,POINT (-87.6355 41.9554)
1824,9830,W,1343,41.728313537561476,-87.81044293071527,POINT (-87.8892 41.6987)
1825,4115,N,1145,41.881540159483215,-87.93158068019632,POINT (-87.8691 41.9527)
1826,3554,E,1065,42.017318516997506,-87.69532105812978,POINT (-87.8074 41.8453)
1827,7762,N,1247,41.93553264584757,-87.64648985841266,POINT (-87.6906 41.7247)
1828,1001,W,1735,41.72581906024489,-87.5813762827194,POINT (-87.6689 41.7947)
1829,9043,E,1991,41.70688940691563,-87.88113051797924,POINT (-87.7735 42.0154)
1830,1389,S,1490,41.96916849070172,-87.71144307742973,POINT (-87.9073 41.9378)
1831,5451,E,1825,41.80878990021017,-87.93663658091701,POINT (-87.7831 41.8585)
1832,3713,W,1439,41.6920800650747,-87.9000606679615,POINT (-87.6507 41.6838)
1833,1368,E,1106,41.96764034086234,-87.91723106743348,POINT (-87.6582 41.7988)
1834,8190,N,1181,41.950115094107424,-87.6352992257135,POINT (-87.8727 41.7400)
1835,9014,S,1184,42.013884418280924,-87.9059549831714,POINT (-87.9367 41.6670)
1836,455,S,1226,41.98570260095082,-87.6390897477453,POINT (-87.6237 41.8460)
1837,9817,S,1777,41.963680328691005,-87.83515762414756,POINT (-87.8953 41.9779)
1838,2773,W,1790,41.659978271168185,-87.57136055650729,POINT (-87.9054 41.8967)
1839,3727,W,1909,41.67967784040928,-87.5984770048872,POINT (-87.9389 41.7349)
1840,7233,S,1089,41.85621361383557,-87.53771130866038,POINT (-87.7583 41.8580)
1841,4807,E,1688,41.841962113587094,-87.56881995350763,POINT (-87.7286 41.9984)
1842,2191,S,1530,41.814026021506024,-87.54800164397113,POINT (-87.6722 41.9147)
1843,9109,E,1371,41.79077994365754,-87.5793281934644,POINT (-87.8157 41.9020)
1844,2876,E,1972,41.80385998424845,-87.64877960174175,POINT (-87.6416 42.0079)
1845,5593,W,1936,41.85633321497122,-87.86849115610731,POINT (-87.8689 41.9436)
1846,1441,E,1913,41.64078907668803,-87.82588284208128,POINT (-87.5906 41.6919)
1847,8928,S,1399,41.73906933417049,-87.85065467422528,POINT (-87.6998 41.7721)
1848,6060,W,1106,41.836946293861715,-87.68649396918354,POINT (-87.6948 42.0068)
1849,7011,N,1271,41.91444211749599,-87.72847962605108,POINT (-87.8519 41.8261)
1850,7118,N,1975,41.70617954311025,-87.57582640119345,POINT (-87.9089 41.6824)
1851,9154,W,1831,41.84781484603923,-87.53987739607038,POINT (-87.7448 41.8143)
1852,2990,S,1503,41.9114946798766,-87.76995884636038,POINT (-87.6814 41.9049)
1853,9219,N,1679,41.80895851000729,-87.72733276762206,POINT (-87.9001 42.0191)
1854,6229,N,1525,41.65029083079462,-87.53196313014226,POINT (-87.5408 41.7631)
1855,6472,E,1849,41.81072190021695,-87.82397964451827,POINT (-87.5282 41.8354)
1856,2864,E,1032,41.75264905734278,-87.6071958743493,POINT (-87.7109 41.9743)
1857,1178,S,1393,41.99326685092651,-87.8453992410192,POINT (-87.5410 41.7750)
1858,4761,W,1040,41.68735308655776,-87.65378675152138,POINT (-87.8646 41.6815)
1859,12,S,1660,41.88794086309275,-87.8334814363918,POINT (-87.9293 42.0006)
1860,5253,W,1218,41.66003351120711,-87.56883197669082,POINT (-87.9234 41.8256)
1861,4400,N,1731,41.80954476636882,-87.70417926363059,POINT (-87.6932 41.8311)
1862,8235,E,1981,41.85051220514363,-87.86190787083275,POINT (-87.9141 41.8761)
1863,9136,S,1082,41.75322287390041,-87.84576494620663,POINT (-87.5374 41.6413)
1864,5446,S,1845,41.81292874149775,-87.7325833378026,POINT (-87.8804 41.9938)
1865,6571,W,1720,41.702150441921475,-87.53612714925855,POINT (-87.8120 41.7774)
1866,9197,W,1201,41.75556706279786,-87.61675029116886,POINT (-87.5945 41.7908)
1867,8213,S,1447,41.87602040346588,-87.73490995001315,POINT (-87.8481 41.7062)
1868,407,W,1844,41.75468402122724,-87.79815795928387,POINT (-87.8380 41.7837)
1869,9207,S,1428,41.98190236979537,-87.70930723279365,POINT (-87.6702 41.9455)
1870,4432,S,1038,41.878794643903575,-87.62568844995998,POINT (-87.8240 41.9440)
1871,5244,S,1211,41.806686627005675,-87.61074999284982,POINT (-87.8487 41.9956)
1872,6543,N,1444,41.65472763551059,-87.80366430479928,POINT (-87.8332 41.7932)
1873,6937,W,1327,41.82982836737778,-87.63711310735017,POINT (-87.7339 41.9093)
1874,8907,E,1761,41.93061497200754,-87.6637287123848,POINT (-87.5342 41.8328)
1875,4147,E,1227,41.74091188724472,-87.53717283736155,POINT (-87.5905 41.9455)
1876,141,W,1048,41.94657395646654,-87.54894207798662,POINT (-87.8205 41.9108)
1877,4883,S,1018,41.735686571099336,-87.60846068324649,POINT (-87.7874 41.7798)
1878,6013,E,1912,41.95302362742131,-87.63617423068092,POINT (-87.7449 41.7679)
1879,964,E,1439,41.67240196981244,-87.8249025323242,POINT (-87.5288 41.7359)
1880,7152,W,1807,41.969149809370236,-87.58469459243861,POINT (-87.8676 41.8591)
1881,8565,E,1708,41.82969085135467,-87.76044760444039,POINT (-87.7899 42.0063)
1882,3611,S,1187,41.752684284055704,-87.82565897214747,POINT (-87.6336 41.7160)
1883,9885,W,1345,41.740743035157756,-87.77865248165955,POINT (-87.5351 41.6762)
1884,6895,S,1224,41.80416401239354,-87.58890709419306,POINT (-87.8746 41.6854)
1885,7312,E,1830,42.019638809279385,-87.87757404945728,POINT (-87.8445 41.9376)
1886,106,E,1488,41.72372440950628,-87.74841332872967,POINT (-87.8452 41.7730)
1887,5540,S,1909,41.67922232657402,-87.73320981029761,POINT (-87.9312 41.7253)
1888,9874,N,1877,41.86231336411309,-87.9246155270085,POINT (-87.6863 41.7741)
1889,6788,E,1849,41.8256461372473,-87.85778666758976,POINT (-87.6583 41.8852)
1890,2138,N,1229,41.83919458300406,-87.59276817999813,POINT (-87.6869 41.8478)
1891,4446,E,1390,41.893435458671746,-87.5910776967902,POINT (-87.9100 41.9226)
1892,3531,N,1979,41.74151474655085,-87.81718566476862,POINT (-87.9109 41.7688)
1893,1287,N,1589,41.98605269824588,-87.57254316146887,POINT (-87.8516 41.8118)
1894,7053,N,1188,41.805555385126475,-87.6158511655913,POINT (-87.8181 41.6787)
1895,3655,S,1858,41.68905275415413,-87.76447885680592,POINT (-87.6097 41.6678)
1896,7103,N,1270,41.9220735275589,-87.62566933534988,POINT (-87.8731 41.8157)
1897,2360,N,1607,41.884379653994785,-87.53623945489818,POINT (-87.9215 41.7546)
1898,8106,N,1310,41.759982492943934,-87.74723271841255,POINT (-87.7745 41.8729)
1899,8637,E,1132,41.87617711513294,-87.83986058483953,POINT (-87.7651 41.6563)
1900,6442,N,1551,41.72354754342021,-87.54443706997893,POINT (-87.7506 41.6863)
1901,5048,E,1072,41.8090389565494,-87.68642739880343,POINT (-87.5927 41.9688)
1902,8228,N,1793,41.981776758423585,-87.89578863175822,POINT (-87.8988 41.8552)
1903,5204,N,1845,41.69074300860109,-87.69947321734018,POINT (-87.6443 41.9106)
1904,9668,S,1672,41.78694465099524,-87.72975602643172,POINT (-87.7981 41.9599)
1905,1799,E,1187,41.95203412139374,-87.58065266448826,POINT (-87.8098 41.8163)
1906,9601,N,1486,42.00840654177435,-87.71710802029932,POINT (-87.5483 41.9292)
1907,5292,E,1191,41.812491931840285,-87.8328023775754,POINT (-87.8356 41.8393)
1908,5496,E,1422,41.83265985565448,-87.65622949317674,POINT (-87.6701 41.7246)
1909,9901,W,1120,41.857425345477836,-87.71211830993505,POINT (-87.8244 41.7683)
1910,6285,S,1220,41.99429229382081,-87.84212125612791,POINT (-87.7270 41.8263)
1911,7286,S,1053,41.966118580571276,-87.69907629966397,POINT (-87.6098 41.7604)
1912,1301,S,1734,41.704828427356226,-87.59495505728633,POINT (-87.5697 41.7675)
1913,6870,W,1451,41.80596797078189,-87.92800021455591,POINT (-87.5877 41.7682)
1914,9436,W,1412,41.816320162714646,-87.67504256376905,POINT (-87.6955 41.6867)
1915,3098,S,1643,41.93985652242653,-87.79317421777056,POINT (-87.8355 41.6722)
1916,4617,W,1237,41.869099295390065,-87.81707799278104,POINT (-87.6623 41.6577)
1917,10,W,1758,41.88860377557103,-87.77511314484833,POINT (-87.6418 41.6822)
1918,5753,W,1738,42.01931596491294,-87.79635048101585,POINT (-87.9355 41.7706)
1919,9853,S,1720,41.66848481651861,-87.59045957518245,POINT (-87.7555 41.8657)
1920,6296,S,1406,41.72474373294282,-87.82458491947747,POINT (-87.5858 41.7115)
1921,4816,S,1608,41.79500045620119,-87.63207573029523,POINT (-87.7344 41.9774)
1922,1073,W,1422,41.77215731315858,-87.900494875504,POINT (-87.8092 41.9472)
1923,3226,S,1712,41.648225313311855,-87.54041352355654,POINT (-87.5738 41.8378)
1924,1317,W,1247,41.674875490459044,-87.6786270123556,POINT (-87.8745 41.9152)
1925,5700,N,1072,41.89876225073336,-87.64317819764128,POINT (-87.8533 41.7792)
1926,6808,W,1830,41.97414329607778,-87.81482348052033,POINT (-87.6513 41.6540)
1927,6675,E,1185,41.835406264281076,-87.76691944114259,POINT (-87.7920 41.9836)
1928,3684,S,1006,41.84489261021518,-87.84601307776619,POINT (-87.6405 41.6886)
